row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Trần Ngô Phúc Vũ,Ông Trần Ngô Phúc Vũ,Ông Trần Ngô Phúc Vũ,Chủ tịch,
Ông Trần Ngọc Tâm,Ông Trần Ngọc Tâm,Ông Trần Ngọc Tâm,Phó Chủ tịch thường trực,
Bà Võ Thị Tuyết Nga,Bà Võ Thị Tuyết Nga,Bà Võ Thị Tuyết Nga,Phó Chủ tịch,
Ông Trần Khải Hoàn,Ông Trần Khải Hoàn,Ông Trần Khải Hoàn,Thành viên,
Ông Nguyễn Đức Minh Trí,Ông Nguyễn Đức Minh Trí,Ông Nguyễn Đức Minh Trí,Thành viên,
Bà Nguyễn Thị Thanh Đảo,Bà Nguyễn Thị Thanh Đảo,Bà Nguyễn Thị Thanh Đảo,Thành viên,
Bà Lê Thị Kim Anh,Bà Lê Thị Kim Anh,Bà Lê Thị Kim Anh,Thành viên độc lập,
