row_label_raw,row_label_full,col_0,Quỹ dự phòngtài chínhTriệu đồng,Quỹ dự trữbố sungvốn điều lệTriệu đồng,Quỹ khACThuộc vốnchủ sở hữuTriệu đồng,Tổng cộngTriệu đồng,numeric__Quỹ dự phòngtài chínhTriệu đồng,numeric__Quỹ dự trữbố sungvốn điều lệTriệu đồng,numeric__Quỹ khACThuộc vốnchủ sở hữuTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,1.298.408,830.292,17.182,2.145.882,1298408.0,830292.0,17182.0,2145882.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,376.401,418.223,7.214,801.838,376401.0,418223.0,7214.0,801838.0
Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,-,(398.039),-,(398.039),,-398039.0,,-398039.0
Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,1.674.809,850.476,24.396,2.549.681,1674809.0,850476.0,24396.0,2549681.0
