row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập lãi tiền gửi/cho vay,Thu nhập lãi tiền gửi/cho vay,Thu nhập lãi tiền gửi/cho vay,26,-,26.0,
Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,(971),(620),-971.0,-620.0
