row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập lãi cho vay,Thu nhập lãi cho vay,Thu nhập lãi cho vay,2.314,3.675,2314.0,3675.0
Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,(3.813),(4.173),-3813.0,-4173.0
Thu dịch vụ khác,Thu dịch vụ khác,Thu dịch vụ khác,166,104,166.0,104.0
Chi dịch vụ khác,Chi dịch vụ khác,Chi dịch vụ khác,(420),(233),-420.0,-233.0
