row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025Cổ phiếu,Ngày 31 tháng 12năm 2024Cổ phiếu,numeric__Ngày 31 tháng 12năm 2025Cổ phiếu,numeric__Ngày 31 tháng 12năm 2024Cổ phiếu
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,1.715.686.480,1.372.550.553,1715686480.0,1372550553.0
Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,1.715.686.480,1.372.550.553,1715686480.0,1372550553.0
Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,1.715.686.480,1.372.550.553,1715686480.0,1372550553.0
