row_label_raw,row_label_full,Thu nhập lãi và các khoản thu nhập tương tự nhận được
Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả
Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được
Chênh lệch số tiền thực thu từ hoạt động kinh doanh,Chênh lệch số tiền thực thu từ hoạt động kinh doanh,Chênh lệch số tiền thực thu từ hoạt động kinh doanh
"chứng khoán, vàng bạc, ngoại tệ","chứng khoán, vàng bạc, ngoại tệ","chứng khoán, vàng bạc, ngoại tệ"
Lỗ từ hoạt động khác,Lỗ từ hoạt động khác,Lỗ từ hoạt động khác
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng"
Nguồn dự phòng rủi ro,Nguồn dự phòng rủi ro,Nguồn dự phòng rủi ro
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ"
Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm
