row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2024Triệu đồng > 3.987,Phát sinh trong năm > Số phải nộpTriệu đồng > 78.402,Phát sinh trong năm > Số đã nộpTriệu đồng > (60.278),Ngày 31 tháng12 năm 2025Triệu đồng > 22.111,numeric__Ngày 31 tháng12 năm 2024Triệu đồng > 3.987,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 78.402,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (60.278),numeric__Ngày 31 tháng12 năm 2025Triệu đồng > 22.111
Thuế TNDN,Thuế TNDN,Thuế TNDN,254.797,1.084.102,(796.498),542.401,254797.0,1084102.0,-796498.0,542401.0
Thuế TNDN củaNgân hàng,Thuế TNDN củaNgân hàng,Thuế TNDN củaNgân hàng,254.797,1.069.351,(781.747),542.401,254797.0,1069351.0,-781747.0,542401.0
Thuế TNDN nộp thay,Thuế TNDN nộp thay,Thuế TNDN nộp thay,-,14.751,(14.751),-,,14751.0,-14751.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,28.483,203.901,(202.775),29.609,28483.0,203901.0,-202775.0,29609.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,25.042,190.459,(188.604),26.897,25042.0,190459.0,-188604.0,26897.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,3.441,13.289,(14.018),2.712,3441.0,13289.0,-14018.0,2712.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,153,(153),-,,153.0,-153.0,
"Các khoản phí, lệ phí vàphải nộp khác","Các khoản phí, lệ phí vàphải nộp khác","Các khoản phí, lệ phí vàphải nộp khác",18,5.535,(5.553),-,18.0,5535.0,-5553.0,
,,,287.285,1.371.940,(1.065.104),594.121,287285.0,1371940.0,-1065104.0,594121.0
