row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025%/năm,Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2025%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm
Bàng VND,Bàng VND,Bàng VND,"2,00 - 23,50","4,00 - 23,50",,
Bàng ngoại tệ,Bàng ngoại tệ,Bàng ngoại tệ,"3,25 - 5,00","3,00 - 5,50",,
