row_label_raw,row_label_full,col_0,Thay đổi lãi suất,Ảnh hưởng đến kết quả thu nhập lãi thuần Triệu đồng,numeric__Thay đổi lãi suất,numeric__Ảnh hưởng đến kết quả thu nhập lãi thuần Triệu đồng
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,,
VND,Tại ngày 31 tháng 12 năm 2025 > VND,VND,"0,02%","4,302",0.0002,4.302
VND,Tại ngày 31 tháng 12 năm 2025 > VND,VND,"(0,02%)","(4,302)",,-4.302
USD,Tại ngày 31 tháng 12 năm 2025 > USD,USD,"0,02%","(1,218)",0.0002,-1.218
USD,Tại ngày 31 tháng 12 năm 2025 > USD,USD,"(0,02%)","1,218",,1.218
