row_label_raw,row_label_full,col_0,31/12/2025% per annum,31/12/2024% per annum,numeric__31/12/2025% per annum,numeric__31/12/2024% per annum
Within compulsory deposit rate in VND,Within compulsory deposit rate in VND,Within compulsory deposit rate in VND,0.50,0.50,50.0,50.0
Within compulsory deposit rate in USD,Within compulsory deposit rate in USD,Within compulsory deposit rate in USD,0.00,0.00,0.0,0.0
Over compulsory deposit rate in VND,Over compulsory deposit rate in VND,Over compulsory deposit rate in VND,0.00,0.00,0.0,0.0
Over compulsory deposit rate in USD,Over compulsory deposit rate in USD,Over compulsory deposit rate in USD,0.00,0.00,0.0,0.0
