row_label_raw,row_label_full,col_0,31/12/2024(restated)VND,31/12/2024(as previous reported)VND,numeric__31/12/2024(restated)VND,numeric__31/12/2024(as previous reported)VND
Receivables,Receivables,Receivables,"2,867,322,167,606","7,092,839,311,432",,
Other liabilities,Other liabilities,Other liabilities,"913,200,352,654","5,138,717,496,480",,
