row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Interest and similar income,Interest and similar income,Interest and similar income,Interest and similar income,Interest and similar income,,
Interest income from loans to customers and other CIs,Interest income from loans to customers and other CIs,Interest income from loans to customers and other CIs,"16,289,897,128,957","14,660,428,140,607",,
Interest income from trading and investments securities,Interest income from trading and investments securities,Interest income from trading and investments securities,"2,524,892,601,537","1,553,849,222,694",,
Interest income from deposits with other CIs,Interest income from deposits with other CIs,Interest income from deposits with other CIs,"1,488,959,855,990","1,166,102,458,984",,
Interest income from purchased debts,Interest income from purchased debts,Interest income from purchased debts,"376,066,839,239","183,693,836,448",,
Other income from credit activities,Other income from credit activities,Other income from credit activities,"243,196,988,892","227,413,015,574",,
Income from guarantee services,Income from guarantee services,Income from guarantee services,"195,332,447,519","162,726,338,929",,
,,,"21,118,345,862,134","17,954,213,013,236",,
Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,Interest and similar expenses,,
Interest expenses for deposits from customers and other CIs,Interest expenses for deposits from customers and other CIs,Interest expenses for deposits from customers and other CIs,"(8,201,099,350,445)","(6,788,976,901,608)",,
Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,Interest expenses for valuable papers issued,"(2,989,896,444,125)","(2,102,810,498,978)",,
Interest expenses for borrowings from other CIs and other borrowed and entrusted funds,Interest expenses for borrowings from other CIs and other borrowed and entrusted funds,Interest expenses for borrowings from other CIs and other borrowed and entrusted funds,"(626,494,908,529)","(415,233,839,435)",,
Expenses for other credit activities,Expenses for other credit activities,Expenses for other credit activities,"(52,008,769,400)","(40,523,101,722)",,
,,,"(11,869,499,472,499)","(9,347,544,341,743)",,
Net interest income,Net interest income,Net interest income,"9,248,846,389,635","8,606,668,671,493",,
