row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",2.552.872.543,3.925.714.188,2552872543.0,3925714188.0
Chi phí cho nhân viên:,Chi phí cho nhân viên:,Chi phí cho nhân viên:,2.429.677.188.704,2.261.241.024.089,2429677188704.0,2261241024089.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Chi lương và phụ cấp,Trong đó: > • Chi lương và phụ cấp,• Chi lương và phụ cấp,2.136.468.654.673,1.992.858 256.291,2136468654673.0,
• Chi đóng góp theo lương,Trong đó: > • Chi đóng góp theo lương,• Chi đóng góp theo lương,197.499.665.396,181.066.395.543,197499665396.0,181066395543.0
• Chi trợ cấp,Trong đó: > • Chi trợ cấp,• Chi trợ cấp,2.210.973.000,932.763.041,2210973000.0,932763041.0
• Chi khác,Trong đó: > • Chi khác,• Chi khác,93.497.895.635,86.383.609.214,93497895635.0,86383609214.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,631.540.596.140,593.656.100.410,631540596140.0,593656100410.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Khấu hao và hao mòn tài sản cố định,Trong đó: > • Khấu hao và hao mòn tài sản cố định,• Khấu hao và hao mòn tài sản cố định,172.593.922.336,121.559.763.963,172593922336.0,121559763963.0
• Chi phí tài sản khác,Trong đó: > • Chi phí tài sản khác,• Chi phí tài sản khác,458.946.673.804,472.096.336.447,458946673804.0,472096336447.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,970.262.732.270,823.085.967.928,970262732270.0,823085967928.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",143.909.163.507,121.851.845.541,143909163507.0,121851845541.0
Chi phí dự phòng phải thu khó đòi,Trong đó: > Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,24.613.016.227,-,24613016227.0,
,,,4.202.555.569.391,3.803.760.652.156,4202555569391.0,3803760652156.0
