row_label_raw,row_label_full,col_0,31/12/2025%/năm,31/12/2024%/năm,numeric__31/12/2025%/năm,numeric__31/12/2024%/năm
"Vay chiết khấu, tái chiết khấu các GTCG","Vay chiết khấu, tái chiết khấu các GTCG","Vay chiết khấu, tái chiết khấu các GTCG","4,50","3,90",4.5,3.9
Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,"3,20","3,30",3.2,3.3
Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,"4,50",Không phát sinh,4.5,
