row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,Công cụ tài chínhphái sinh,Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__Công cụ tài chínhphái sinh,numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nướcNước ngoài,Trong nướcNước ngoài,Trong nướcNước ngoài,108.563.097406.139,138.655.9449.125,3.225.588-,144.604-,34.926.421-,108563097406139.0,1386559449125.0,,,
Trong nướcNước ngoài,Trong nướcNước ngoài,Trong nướcNước ngoài,108.969.236,138.665.069,3.225.588,144.604,34.926.421,108969236.0,138665069.0,3225588.0,144604.0,34926421.0
