row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020Triệu VND > 3.506,Số phát sinh trong nămTriệu VND > 37.358,Số đã nộp trong nămTriệu VND > (36.941),31/12/2020Triệu VND > 3.923,numeric__1/1/2020Triệu VND > 3.506,numeric__Số phát sinh trong nămTriệu VND > 37.358,numeric__Số đã nộp trong nămTriệu VND > (36.941),numeric__31/12/2020Triệu VND > 3.923
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,169.414,368.471,(361.787),176.098,169414.0,368471.0,-361787.0,176098.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.710,93.621,(93.339),5.992,5710.0,93621.0,-93339.0,5992.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,20.541,(20.541),-,,20541.0,-20541.0,
,,,178.630,519.991,(512.608),186.013,178630.0,519991.0,-512608.0,186013.0
