row_label_raw,row_label_full,(Triệu VND),Chưa quá hạn và chưa phải lập dự phòng,Đã quá hạn nhưng chưa phải lập dự phòng,Đã quá hạn và đã lập dự phòng,Tổng cộng,numeric__Chưa quá hạn và chưa phải lập dự phòng,numeric__Đã quá hạn nhưng chưa phải lập dự phòng,numeric__Đã quá hạn và đã lập dự phòng,numeric__Tổng cộng
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.374.359,-,-,3.374.359,3374359.0,,,3374359.0
Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,25.741.179,-,-,25.741.179,25741179.0,,,25741179.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,106.576.749,156.803,2.135.684,108.869.236,106576749.0,156803.0,2135684.0,108869236.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,32.137.840,-,-,32.137.840,32137840.0,,,32137840.0
Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,4.465.999,-,-,4.465.999,4465999.0,,,4465999.0
,,,172.296.126,156.803,2.135.684,174.588.613,172296126.0,156803.0,2135684.0,174588613.0
