row_label_raw,row_label_full,col_0,31/12/2021% /năm,31/12/2020% /năm,numeric__31/12/2021% /năm,numeric__31/12/2020% /năm
▪ Tiền gửi có kỳ hạn bằng VND,▪ Tiền gửi có kỳ hạn bằng VND,▪ Tiền gửi có kỳ hạn bằng VND,"1,10% - 5,00%","0,12% - 1,50%",,
▪ Tiền gửi có kỳ hạn bằng ngoại tệ,▪ Tiền gửi có kỳ hạn bằng ngoại tệ,▪ Tiền gửi có kỳ hạn bằng ngoại tệ,"0,10% - 0,50%","0,25% - 0,70%",,
▪ Cho vay bằng VND,▪ Tiền gửi có kỳ hạn bằng ngoại tệ > ▪ Cho vay bằng VND,▪ Cho vay bằng VND,"0,25% - 2,7%","1,50%",,0.015
▪ Cho vay bằng ngoại tệ,▪ Cho vay bằng ngoại tệ,▪ Cho vay bằng ngoại tệ,"0,20% - 1,5%",Không áp dụng,,
