row_label_raw,row_label_full,col_0,2021,2020,numeric__2021,numeric__2020
"Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)",4.595,4.338,4595.0,4338.0
"Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên",1.232.748,1.096.557,1232748.0,1096557.0
Tiền thường,Tiền thường,Tiền thường,17.893,16.197,17893.0,16197.0
,,,1.250.641,1.112.754,1250641.0,1112754.0
Thu nhập bình quân/tháng (triệu VND),Thu nhập bình quân/tháng (triệu VND),Thu nhập bình quân/tháng (triệu VND),"22,68","21,38",22.68,21.38
