row_label_raw,row_label_full,Mãsố,col_1,Thuyếtminh,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__col_1,numeric__Thuyếtminh,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
Mãsố,Mãsố,Mãsố,,Thuyếtminh,2020VND,2019VND,,,,
01,Mãsố > 01,01,Doanh thu bán hàng và cung cấp dịch vụ,,18.249.207.303.760,15.097.878.887.552,,,18249207303760.0,15097878887552.0
02,Mãsố > 02,02,Khoản giảm trừ doanh thu,,(163.140.746.157),(136.566.152.783),,,-163140746157.0,-136566152783.0
10,Mãsố > 10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,27,18.086.066.557.603,14.961.312.734.769,,27.0,18086066557603.0,14961312734769.0
11,Mãsố > 11,11,Giá vốn hàng bán và dịch vụ cung cấp,28,(14.814.605.656.076),(11.735.945.301.285),,28.0,-14814605656076.0,-11735945301285.0
20,Mãsố > 20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,3.271.460.901.527,3.225.367.433.484,,,3271460901527.0,3225367433484.0
21,Mãsố > 21,21,Doanh thu hoạt động tài chính,29,2.234.041.308,4.252.790.847,,29.0,2234041308.0,4252790847.0
22,Mãsố > 22,22,Chi phí tài chính,30,(136.487.135.123),(141.834.207.929),,30.0,-136487135123.0,-141834207929.0
23,Mãsố > 23,23,- Trong đó: Chi phí lãi vay,,(132.606.524.473),(109.701.338.257),,,-132606524473.0,-109701338257.0
25,Mãsố > 25,25,Chi phí bán hàng,31,(1.335.106.694.296),(1.230.387.363.412),,31.0,-1335106694296.0,-1230387363412.0
26,Mãsố > 26,26,Chi phí quản lý doanh nghiệp,32,(495.909.067.684),(408.175.075.416),,32.0,-495909067684.0,-408175075416.0
30,Mãsố > 30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,1.306.192.045.732,1.449.223.577.574,,,1306192045732.0,1449223577574.0
31,Mãsố > 31,31,Thu nhập khác,,4.724.316.142,3.933.921.321,,,4724316142.0,3933921321.0
32,Mãsố > 32,32,Chi phí khác,,(8.050.661.786),(3.580.227.262),,,-8050661786.0,-3580227262.0
40,Mãsố > 40,40,(Lỗ)/ lợi nhuận khác,,(3.326.345.644),353.694.059,,,-3326345644.0,353694059.0
50,Mãsố > 50,50,Tổng lợi nhuận kế toán trước thuế,,1.302.865.700.088,1.449.577.271.633,,,1302865700088.0,1449577271633.0
51,Mãsố > 51,51,"Chi phí thuế thu nhập doanh nghiệp (""TNDN"") hiện hành",33,(272.183.368.394),(293.343.935.792),,33.0,-272183368394.0,-293343935792.0
52,Mãsố > 52,52,Thu nhập thuế TNDN hoãn lại,33,1.583.332.364,1.779.639.821,,33.0,1583332364.0,1779639821.0
60,Mãsố > 60,60,Lợi nhuận sau thuế TNDN,,1.032.265.664.058,1.158.012.975.662,,,1032265664058.0,1158012975662.0
