row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
i),i),i),Doanh thu bán hàng và cung cấp dịch vụ,,,,,
i),i) > i),i),Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,3.945.899.055.854,2.141.533.885.921,,3945899055854.0,2141533885921.0
i),i) > i),i),Công ty TNHH MTV Thời trang CAO,2.683.794.643,72.226.202.802,,2683794643.0,72226202802.0
i),i) > i),i),Công ty TNHH MTV Kỹ nguyên Khách hàng,700.000.000,6.251.644.952,,700000000.0,6251644952.0
i),i) > i),i),,3.949.282.850.497,2.220.011.733.675,,3949282850497.0,2220011733675.0
ii),ii),ii),Mua hàng hóa và dịch vụ,,,,,
ii),ii) > ii),ii),Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,4.475.495.124.800,3.267.540.993.554,,4475495124800.0,3267540993554.0
ii),ii) > ii),ii),Công ty TNHH MTV Thời trang CAO,74.223.586.325,7.899.340.227,,74223586325.0,7899340227.0
ii),ii) > ii),ii),Công ty TNHH MTV Kỹ nguyên Khách hàng,64.602.827.736,12.212.312.698,,64602827736.0,12212312698.0
ii),ii) > ii),ii),Công ty TNHH MTV Giám định PNJ,4.162.226.800,3.227.801.500,,4162226800.0,3227801500.0
ii),ii) > ii),ii),,4.618.483.765.661,3.290.880.447.979,,4618483765661.0,3290880447979.0
iii),iii),iii),Chi phí lãi vay,,,,,
iii),iii) > iii),iii),Công ty TNHH MTV Giám định PNJ,1.648.640.146,950.104.108,,1648640146.0,950104108.0
