row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,31/12/2018_2,1/1/2018,1/1/2018_1,1/1/2018_2,numeric__31/12/2018,numeric__31/12/2018_1,numeric__31/12/2018_2,numeric__1/1/2018,numeric__1/1/2018_1,numeric__1/1/2018_2
,,,Tổng khoản thanh toán tiền thuê tài chính Triệu VND,Tiền lãi thuêTriệu VND,Nợ gốcTriệu VND,Tổng khoản thanh toán tiền thuê tài chínhTriệu VND,Tiền lãi thuêTriệu VND,Nợ gốcTriệu VND,,,,,,
Trong vòng 1 năm,Trong vòng 1 năm,Trong vòng 1 năm,-,-,-,9.399,373,9.026,,,,9399.0,373.0,9026.0
