row_label_raw,row_label_full,STT,Tên công ty,col_2,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__col_2,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,,
25,STT > 25,25,Công ty Cổ phần Tài nguyên Masan (“MSR”),(ii),Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","96,0%","96,0%",,,,,0.96,0.96
26,STT > 26,26,Công ty TNHH Một Thành viên Tài nguyên Masan Thái Nguyên (“MRTN”),(ii),Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","96,0%","96,0%",,,,,0.96,0.96
27,STT > 27,27,Công ty TNHH Một Thành viên Thương mại và Đầu tư Thái Nguyên (“TNTI”),(ii),Tư vấn quản lý đầu tư,"Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","96,0%","96,0%",,,,,0.96,0.96
28,STT > 28,28,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo (“NPM”),(ii),Khai thác và chế biến quặng,"Xã Hà Thương, Huyện Đại Từ, Tỉnh Thái Nguyên, Việt Nam","96,0%","96,0%",,,,,0.96,0.96
29,STT > 29,29,Công ty TNHH Vonfram Masan (trước đây là “Công ty TNHH Tỉnh luyện Vonfram Núi Pháo – H.C.Starck”) (“MTC”),(ii),Khai thác sâu kim loại màu và kim loại quý (tungsten),"Thôn 11, Xã Hà Thương, Huyện Đại Từ, Tỉnh Thái Nguyên, Việt Nam","96,0%","49,0%",,,,,0.96,0.49
30,STT > 30,30,Công ty TNHH MNS Feed (“MNS Feed”),(iii),Đạm động vật,"Lô A4, Đường số 2, Khu Công nghiệp Sông Mây, Huyện Tràng Bom, Tỉnh Đồng Nai, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
31,STT > 31,31,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế (“ANCO”),(iii),Đạm động vật,"Lô A4, Đường số 2, Khu Công nghiệp Sông Mây, Huyện Tràng Bom, Tỉnh Đồng Nai, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
