row_label_raw,row_label_full,STT,Tên công ty,Tên công ty_1,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Tên công ty_1,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Tên công ty,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,,
32,STT > 32,32,Công ty TNHH MNS Feed Vĩnh Long (trước đây là “Công ty Liên doanh Đình dưỡng Thủy sản Quốc tế”) (“MNS Feed Vĩnh Long”),(iii),Đạm động vật,"Khu 4, Tuyến Công nghiệp Cổ Chiên, Huyện Long Hồ, Tỉnh Vĩnh Long, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
33,STT > 33,33,Công ty TNHH Một Thành viên Đình dưỡng Nông nghiệp Quốc tế Bình Định (“ANCO Bình Định”),(iii),Đạm động vật,"Lô B4.06, Khu Công nghiệp Nhơn Hội (Khu A), Huyện Nhơn Hội, Thành phố Quy Nhơn, Tỉnh Bình Định, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
34,STT > 34,34,Công ty TNHH MNS Feed Thái Nguyên (trước đây là “Công ty TNHH Đình dưỡng Nông nghiệp Quốc tế Thái Nguyên”) (“MNS Feed Thái Nguyên”),(iii),Đạm động vật,"Lô B5-B6, Khu Công nghiệp Trung Thành, Huyện Trung Thành, Thị xã Phổ Yến, Tỉnh Thái Nguyên, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
35,STT > 35,35,Công ty TNHH MNS Feed Tiền Giang (trước đây là “Công ty TNHH Một Thành viên Đình dưỡng Nông nghiệp Quốc tế Tiền Giang”) (“MNS Feed Tiền Giang”),(iii),Đạm động vật,"Lô 22-23B, Khu Công nghiệp Long Giang, Xã Tân Lập 1, Huyện Tân Phước, Tỉnh Tiền Giang, Việt Nam","80,8%","82,4%",,,,,0.8079999999999999,0.8240000000000001
