row_label_raw,row_label_full,STT,Tên công ty,Tên công ty_1,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Tên công ty_1,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Tên công ty,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,,
4,STT > 4,4,Công ty TNHH Một Thành viên Masan Brewery HG (“MBHG”),(i),Sản xuất bia và nước giải khát,"Khu Công nghiệp Sông Hậu, Xã Đông Phú, Huyện Châu Thành, Tỉnh Hậu Giang, Việt Nam","57,1%","57,1%",,,,,0.5710000000000001,0.5710000000000001
5,STT > 5,5,Công ty TNHH Một Thành viên Masan Brewery Distribution (“MBD”),(i),Kinh doanh bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","57,1%","57,1%",,,,,0.5710000000000001,0.5710000000000001
6,STT > 6,6,Công ty TNHH Masan Brewery MB (“MBMB”) (*),(i),Sản xuất bia và nước giải khát,"Khu B, Khu Công nghiệp Nam Cấm, Khu Kinh tế Đông Nam Nghệ An, Huyện Nghi Lộc, Tỉnh Nghệ An, Việt Nam","57,1%",-,,,,,0.5710000000000001,
7,STT > 7,7,Công ty Cổ phần Hàng tiêu dùng Masan (“MSC”),(i),Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
8,STT > 8,8,Masan Consumer (Thailand) Limited (“MTH”),(i),Kinh doanh và phân phối,"Lầu 4, Số 83, Đường Amnuay Songkhram, Tiêu khu Tanon Nakornchaisri, Quận Dusit, Bangkok, Thái Lan","81,5%","82,4%",,,,,0.815,0.8240000000000001
9,STT > 9,9,Công ty TNHH Một Thành viên Thực phẩm Masan (“MSF”),(i),Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
10,STT > 10,10,Công ty TNHH Một Thành viên Công nghiệp Masan (“MSI”),(i),"Sản xuất gia vị, thực phẩm tiện lợi và bao bì","Lô 6, Khu Công nghiệp Tân Đông Hiệp A, Phường Tân Đông Hiệp, Thị xã Dĩ An, Tỉnh Bình Dương, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
