row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2018 > 1.047.474.042,2017 > 758.841.464,numeric__2018 > 1.047.474.042,numeric__2017 > 758.841.464
Ảnh hưởng của số cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của số cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của số cổ phiếu quỹ Công ty đang nắm giữ,-,(17.467.597),,-17467597.0
Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,3.006.463,3.734.545,3006463.0,3734545.0
Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,27.399.709,-,27399709.0,
Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,-,8.580.822,,8580822.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.077.880.214,753.689.234,1077880214.0,753689234.0
Ảnh hưởng của số cổ phiếu thường đã phát hành,Ảnh hưởng của số cổ phiếu thường đã phát hành,Ảnh hưởng của số cổ phiếu thường đã phát hành,-,383.897.011,,383897011.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.077.880.214,1.137.586.245,1077880214.0,1137586245.0
