row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2018Triệu VND,1/1/2018Triệu VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2018Triệu VND,numeric__1/1/2018Triệu VND
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,VND,"5,3% - 7,3%","999,614",999.595,,,999.614,999595.0
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,USD,"4,0% - 5,2%","1,658,760",1.225.254,,,,1225254.0
Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,VND,"4,8% - 6,7%","3,474,034",4.358.636,,,,4358636.0
Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,USD,"3,0%",-,86.340,,0.03,,86340.0
Khoản vay không đảm bảo,Khoản vay không đảm bảo,Khoản vay không đảm bảo,USD,"6,0%",-,603.939,,0.06,,603939.0
,,,,,6.132.408,7.273.764,,,6132408.0,7273764.0
