row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,
36,STT > 36,36,Công ty TNHH MNS Feed Nghệ An (trước đây là “Công ty TNHH Một Thành viên Dinh dưỡng Nông nghiệp Quốc tế Nghệ An”) (“MNS Feed Nghệ An”),(iii) Đạm động vật,"Khu C, Khu Công nghiệp Nam Cấm, Khu Kinh tế Đông Nam Nghệ An, Xã Nghi Xá, Huyện Nghi Lộc, Tỉnh Nghệ An, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
37,STT > 37,37,Công ty TNHH MNS Feed Hậu Giang (trước đây là “Công ty TNHH Một Thành viên Dinh dưỡng Nông nghiệp Quốc tế Hậu Giang”) (“MNS Feed Hậu Giang),(iii) Đạm động vật,"Đường số 4, Khu Công nghiệp Tân Phú Thạnh – Giai đoạn 1, Xã Tân Phú Thạnh, Huyện Châu Thành A, Tỉnh Hậu Giang, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
38,STT > 38,38,Công ty TNHH MNS Meat (“MNS Meat”),(iii) Đạm động vật,"Lô A4, Đường số 2, Khu Công nghiệp Sông Mây, Huyện Tràng Bom, Tỉnh Đồng Nai, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
39,STT > 39,39,Công ty TNHH MNS Farm Nghệ An (trước đây là “Công ty TNHH Masan Nutri-Farm (N.A)”) (“MNF (NA)”),(iii) Chăn nuôi lợn,"Làng Côn Sơn, Xã Hạ Sơn, Huyện Quỳ Hợp, Tỉnh Nghệ An, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
40,STT > 40,40,Công ty TNHH MNS Farm (“MNS Farm”),(iii) Tư vấn quản lý đầu tư,"Tầng 10, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
