row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,
Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,,,,,
1,Công ty con sở hữu trực tiếp > 1,1,Công ty TNHH MasanConsumerHoldings (“MCH”),Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","85,7%","85,7%",,,,0.857,0.857
2,Công ty con sở hữu trực tiếp > 2,2,Công ty TNHH Tầm nhìn Masan (“MH”),Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","99,9%","99,9%",,,,0.9990000000000001,0.9990000000000001
3,Công ty con sở hữu trực tiếp > 3,3,Công ty Cổ phần Masan Nutri-Science (“MNS”),Tư vấn quản lý đầu tư,"Tầng 10, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","80,8%","82,4%",,,,0.8079999999999999,0.8240000000000001
Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,,,,,
1,Công ty con sở hữu gián tiếp > 1,1,Công ty TNHH Masan Brewery (“MB”),(i) Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","57,1%","57,1%",,,,0.5710000000000001,0.5710000000000001
2,Công ty con sở hữu gián tiếp > 2,2,Công ty TNHH Masan Master Brewer (“MMBr”),(i) Kinh doanh bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","57,1%","57,1%",,,,0.5710000000000001,0.5710000000000001
3,Công ty con sở hữu gián tiếp > 3,3,Công ty TNHH Một Thành viên Masan Brewery PY (“MBPY”),(i) Sản xuất bia và nước giải khát,"Khu Công nghiệp Hòa Hiệp, Xã Hòa Hiệp Bắc, Huyện Đông Hòa, Tỉnh Phú Yên, Việt Nam","57,1%","57,1%",,,,0.5710000000000001,0.5710000000000001
