row_label_raw,row_label_full,STT,Tên công ty,col_2,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__col_2,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,,Hoạt động chính,Trụ sở,31/12/2018,1/1/2018,,,,,,
18,STT > 18,18,Công ty Cổ phần Thương mại Dịch vụ và Sản xuất Krôngpha (“KRP”),(i),Sản xuất đồ uống,"Km số 37, Quốc lộ 27, Thị trấn Tân Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận, Việt Nam","72,2%","72,9%",,,,,0.722,0.7290000000000001
19,STT > 19,19,Công ty TNHH Một Thành viên Masan Beverage (“MSB”),(i),Sản xuất và kinh doanh đồ uống,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
20,STT > 20,20,Công ty TNHH Một Thành viên Masan MB (“MMB”),(i),"Sản xuất gia vị, thực phẩm tiện lợi và bao bì","Khu B, Khu Công nghiệp Nam Cấm, Khu Kinh tế Đông Nam Nghệ An, Xã Nghi Long, Huyện Nghi Lộc, Tỉnh Nghệ An, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
21,STT > 21,21,Công ty TNHH Một Thành viên Masan HG (“MHG”),(i),Sản xuất thực phẩm tiện lợi và bao bì,"Khu Công nghiệp Sông Hậu, Xã Đồng Phú, Huyện Châu Thành, Tỉnh Hậu Giang, Việt Nam","81,5%","82,4%",,,,,0.815,0.8240000000000001
22,STT > 22,22,Công ty Cổ phần Masan Jinju (trước đây là “Công ty Cổ phần Thực phẩm Đình dưỡng Sài Gòn”) (“MSJ”),(i),Sản xuất và kinh doanh thực phẩm tiện lợi,"Nhà xưởng F5, Lô 6, Khu Công nghiệp Tân Đông Hiệp A, Phường Tân Đông Hiệp, Thị xã Dĩ An, Tỉnh Bình Dương, Việt Nam","61,2%","82,4%",,,,,0.612,0.8240000000000001
23,STT > 23,23,Công ty Cổ phần Nước khoáng Quảng Ninh (“QNW”),(i),Sản xuất và kinh doanh đồ uống,"Nhóm 3A, Khu 4, Suối Mơ, Phường Bãi Cháy, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam","53,7%","54,2%",,,,,0.537,0.542
24,STT > 24,24,Công ty TNHH Mapleleaf (“MPL”),(ii),Tư vấn quản lý đầu tư,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","99,9%","99,9%",,,,,0.9990000000000001,0.9990000000000001
