row_label_raw,row_label_full,col_0,Triệu VND,numeric__Triệu VND
Tiền thu từ thanh lý,Tiền thu từ thanh lý,Tiền thu từ thanh lý,379.736,379736.0
Tài sản thuần bị suy giảm,Tài sản thuần bị suy giảm,Tài sản thuần bị suy giảm,(112.391),-112391.0
Chênh lệch ghi nhận vào lợi nhuận sau thuế chưa phân phối,Chênh lệch ghi nhận vào lợi nhuận sau thuế chưa phân phối,Chênh lệch ghi nhận vào lợi nhuận sau thuế chưa phân phối,267.345,267345.0
