row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2018Triệu VND > 92.151,1/1/2018Triệu VND > 74.263,numeric__31/12/2018Triệu VND > 92.151,numeric__1/1/2018Triệu VND > 74.263
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,12.206,28.963,12206.0,28963.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,272.640,223.576,272640.0,223576.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,49.273,51.214,49273.0,51214.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,623,-,623.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.968,6.942,2968.0,6942.0
,,,429.861,384.958,429861.0,384958.0
