row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
93,93,93,Công ty TNHH MTV Khai Thác Khoáng Sản Bảo Lai Lục Yên,Công ty Bảo Lai Lục Yên,"100,00","66,84","Thôn Ngòi Kèn, Xã Liễu Đô, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",Khai thác khoáng sản,,,100.0,66.84,,
94,94,94,Công ty Cổ phần Khoáng sản Phan Thanh,Công ty Phan Thanh,"100,00","67,05","Thôn Bản Ro, Xã Phan Thanh, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",Khai thác khoáng sản,,,100.0,67.05,,
95,95,95,Công ty Cổ phần Đầu tư Vạn Khoa,Công ty Đầu tư Vạn Khoa,"100,00","67,71","Thôn Ngòi Kèn, Xã Liễu Đô, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",Khai thác khoáng sản,,,100.0,67.71,,
96,96,96,Công ty TNHH Kinh doanh và Thương mại Dịch vụ Vinpro,Công ty Vinpro,"100,00","100,00",Khu đô thị Vinhomes Riverside(1),"Bán lẻ thiết bị nghe nhìn, máy tính, phần mềm và thiết bị viễn thông",,,100.0,100.0,,
97,97,97,Công ty Cổ phần Kinh doanh và Phát triển Sinh Thái,Công ty Kinh doanh Sinh Thái,"100,00","68,76","Tòa nhà Văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị sinh thái Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,68.76,,
98,98,98,Công ty Cổ phần VINDFS,Công ty VINDFS,"80,00","80,00","Ô CC-1 (Phân khu KT-A), Khu đô thị Biển An Viên, Phường Vĩnh Nguyên, Thành phố Nha Trang, tỉnh Khánh Hòa, Việt Nam",Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,,,80.0,80.0,,
99,99,99,Công ty TNHH Vinpearl Travel,Công ty Vinpearl Travel,"100,00","100,00",Khu đô thị Vinhomes Riverside(1),Đại lý du lịch,,,100.0,100.0,,
100,100,100,"Công ty Vinsmart Ukraine, LLC",Công ty Vinsmart Ukraine,"100,00","74,50","61105, Tòa nhà 15, Zabaikalskuy lane, Vùng Kharkiv, Thành phố Kharkiv, Ukraina",Nghiên cứu và phát triển thị trường,,,100.0,74.5,,
101,101,101,Công ty TNHH Việt Nam Grand Prix,Công ty Grand Prix,"100,00","100,00",Khu đô thị Vinhomes Riverside(1),"Tổ chức, xúc tiến các sự kiện, triển lâm, hội nghị, hội thảo",,,100.0,100.0,,
102,102,102,Công ty Cổ phần Đầu tư Phát triển Newland,Công ty Newland,"99,92","69,28","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Kinh doanh bất động sản,,,99.92,69.28,,
