row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ chuyển nhượng bất động sản,Ngắn hạn > Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,14.075.813,10.215.506,14075813.0,10215506.0
Phải thu từ chuyển nhượng cổ phần và phần vốn góp,Ngắn hạn > Phải thu từ chuyển nhượng cổ phần và phần vốn góp,Phải thu từ chuyển nhượng cổ phần và phần vốn góp,4.347.818,11.011.100,4347818.0,11011100.0
Phải thu từ bán hàng sản xuất và các hoạt động liên quan,Ngắn hạn > Phải thu từ bán hàng sản xuất và các hoạt động liên quan,Phải thu từ bán hàng sản xuất và các hoạt động liên quan,3.056.032,794.842,3056032.0,794842.0
Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),Ngắn hạn > Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),1.642.446,-,1642446.0,
Phải thu từ hoạt động tổng thầu xây dựng và các dịch vụliên quan,Ngắn hạn > Phải thu từ hoạt động tổng thầu xây dựng và các dịch vụliên quan,Phải thu từ hoạt động tổng thầu xây dựng và các dịch vụliên quan,1.365.582,241.724,1365582.0,241724.0
Phải thu từ cho thuê bất động sản đầu tư và cung cấpcác dịch vụ liên quan,Ngắn hạn > Phải thu từ cho thuê bất động sản đầu tư và cung cấpcác dịch vụ liên quan,Phải thu từ cho thuê bất động sản đầu tư và cung cấpcác dịch vụ liên quan,1.052.197,822.799,1052197.0,822799.0
Phải thu từ cung cấp dịch vụ y tế và các dịch vụ liên quan,Ngắn hạn > Phải thu từ cung cấp dịch vụ y tế và các dịch vụ liên quan,Phải thu từ cung cấp dịch vụ y tế và các dịch vụ liên quan,404.096,391.274,404096.0,391274.0
"Phải thu từ cung cấp dịch vụ khách sạn, du lịch, vui choigiải trí và các dịch vụ liên quan","Ngắn hạn > Phải thu từ cung cấp dịch vụ khách sạn, du lịch, vui choigiải trí và các dịch vụ liên quan","Phải thu từ cung cấp dịch vụ khách sạn, du lịch, vui choigiải trí và các dịch vụ liên quan",292.285,210.650,292285.0,210650.0
Phải thu khác,Ngắn hạn > Phải thu khác,Phải thu khác,1.237.229,1.588.392,1237229.0,1588392.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,27.473.498,25.276.287,27473498.0,25276287.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu từ bên liên quan (Thuyết minh số 36),Trong đó: > Phải thu từ bên liên quan (Thuyết minh số 36),Phải thu từ bên liên quan (Thuyết minh số 36),5.088.408,566.000,5088408.0,566000.0
Phải thu từ chuyển nhượng cổ phần cho một đối tác,Trong đó: > Phải thu từ chuyển nhượng cổ phần cho một đối tác,Phải thu từ chuyển nhượng cổ phần cho một đối tác,-,3.549.703,,3549703.0
Phải thu khách hàng khác,Trong đó: > Phải thu khách hàng khác,Phải thu khách hàng khác,22.385.090,21.160.584,22385090.0,21160584.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu từ các hợp đồng cho thuê tài chính pin xe điệnvà các hoạt động liên quan,Dài hạn > Phải thu từ các hợp đồng cho thuê tài chính pin xe điệnvà các hoạt động liên quan,Phải thu từ các hợp đồng cho thuê tài chính pin xe điệnvà các hoạt động liên quan,731.430,82.062,731430.0,82062.0
Phải thu từ cho thuê bất động sản đầu tư,Dài hạn > Phải thu từ cho thuê bất động sản đầu tư,Phải thu từ cho thuê bất động sản đầu tư,250.462,-,250462.0,
Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),Dài hạn > Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),Phải thu từ thanh lý tài sản cho bên liên quan(Thuyết minh số 36),-,1.642.446,,1642446.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,981.892,1.724.508,981892.0,1724508.0
Dự phòng phải thu khó đòi,Dài hạn > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(564.099),(519.981),-564099.0,-519981.0
