row_label_raw,row_label_full,col_0,Chức danh,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Chức danh,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Ông Nguyễn Thế Anh,Ông Nguyễn Thế Anh,Ông Nguyễn Thế Anh,Trường Ban kiểm soát,2.014,1.592,,2014.0,1592.0
Các thành viên Ban kiểm soát khác,Các thành viên Ban kiểm soát khác,Các thành viên Ban kiểm soát khác,,570,375,,570.0,375.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,2.584,1.967,,2584.0,1967.0
