row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,,,,,,
Vốn góp từ cổ đông,Vốn góp từ cổ đông,Vốn góp từ cổ đông,38.785.833,38.236.616,549.217,38.688.573,38.139.356,549.217,38785833.0,38236616.0,549217.0,38688573.0,38139356.0,549217.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,40.183.879,31.929.724,8.254.155,40.050.133,31.795.978,8.254.155,40183879.0,31929724.0,8254155.0,40050133.0,31795978.0,8254155.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(1.344.123),(1.344.123),-,(1.344.123),(1.344.123),-,-1344123.0,-1344123.0,,-1344123.0,-1344123.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,77.625.589,68.822.217,8.803.372,77.394.583,68.591.211,8.803.372,77625589.0,68822217.0,8803372.0,77394583.0,68591211.0,8803372.0
