row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,1.703.916,638.410,1.704.491,668.533,1703916.0,638410.0,1704491.0,668533.0
Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,70.000,-,84.400,-,70000.0,,84400.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.773.916,638.410,1.788.891,668.533,1773916.0,638410.0,1788891.0,668533.0
