row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,148.221.686,135.655.449,,,148221686.0,135655449.0
410,410,410,I. Vốn chủ sở hữu,28,148.221.686,135.655.449,,28.0,148221686.0,135655449.0
411,411,411,1. Vốn cổ phần đã phát hành,,38.785.833,38.688.573,,,38785833.0,38688573.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,38.236.616,38.139.356,,,38236616.0,38139356.0
411b,411b,411b,- Cổ phiếu ưu đãi,,549.217,549.217,,,549217.0,549217.0
412,412,412,2. Thặng dư vốn cổ phần,,40.183.879,40.050.133,,,40183879.0,40050133.0
414,414,414,3. Vốn khác của chủ sở hữu,,22.021.073,18.481.872,,,22021073.0,18481872.0
415,415,415,4. Cổ phiếu quỹ,,(1.344.123),(1.344.123),,,-1344123.0,-1344123.0
417,417,417,5. Chênh lệch tỷ giá hối đoái,,(109.196),(218.139),,,-109196.0,-218139.0
420,420,420,6. Quỹ khác thuộc vốn chủ sở hữu,,97.845,87.845,,,97845.0,87845.0
421,421,421,7. Lợi nhuận sau thuế chưa phân phối,,14.105.693,14.346.643,,,14105693.0,14346643.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,14.338.177,4.709.655,,,14338177.0,4709655.0
421b,421b,421b,- (Lỗ)/lợi nhuận sau thuế chưa phân phối năm nay,,(232.484),9.636.988,,,-232484.0,9636988.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,,34.480.682,25.562.645,,,34480682.0,25562645.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,667.655.767,577.407.240,,,667655767.0,577407240.0
