row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Trích trước chi phí xây dựng bất động sản, các tài sản khác và trích trước chi phí phát triển các bất động sản đã được bàn giao","Ngắn hạn > Trích trước chi phí xây dựng bất động sản, các tài sản khác và trích trước chi phí phát triển các bất động sản đã được bàn giao","Trích trước chi phí xây dựng bất động sản, các tài sản khác và trích trước chi phí phát triển các bất động sản đã được bàn giao",37.400.049,27.960.684,37400049.0,27960684.0
Chi phí bán hàng trích trước,Ngắn hạn > Chi phí bán hàng trích trước,Chi phí bán hàng trích trước,6.017.651,5.546.415,6017651.0,5546415.0
Chi phí lãi vay trích trước,Ngắn hạn > Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,4.180.882,1.544.987,4180882.0,1544987.0
Lợi nhuận cam kết trích trước theo chương trình quản lý biệt thụ và căn hộ khách sạn,Ngắn hạn > Lợi nhuận cam kết trích trước theo chương trình quản lý biệt thụ và căn hộ khách sạn,Lợi nhuận cam kết trích trước theo chương trình quản lý biệt thụ và căn hộ khách sạn,1.715.695,1.598.130,1715695.0,1598130.0
Các khoản chi phí phải trả khác,Ngắn hạn > Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,2.861.612,3.722.457,2861612.0,3722457.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,52.175.889,40.372.673,52175889.0,40372673.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả cho bên liên quan(Thuyết minh số 36),Trong đó: > Chi phí phải trả cho bên liên quan(Thuyết minh số 36),Chi phí phải trả cho bên liên quan(Thuyết minh số 36),-,217.505,,217505.0
Chi phí phải trả cho các đối tác khác,Trong đó: > Chi phí phải trả cho các đối tác khác,Chi phí phải trả cho các đối tác khác,52.175.889,40.155.168,52175889.0,40155168.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí lãi vay trích trước,Dài hạn > Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,451.004,392.464,451004.0,392464.0
Các khoản chi phí phải trả khác,Dài hạn > Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,128.182,95.549,128182.0,95549.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,579.186,488.013,579186.0,488013.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả cho bên liên quan(Thuyết minh số 36),Trong đó: > Chi phí phải trả cho bên liên quan(Thuyết minh số 36),Chi phí phải trả cho bên liên quan(Thuyết minh số 36),-,147.200,,147200.0
Chi phí phải trả cho các đối tác khác,Trong đó: > Chi phí phải trả cho các đối tác khác,Chi phí phải trả cho các đối tác khác,579.186,340.813,579186.0,340813.0
