row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm (Trình bày lại),numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm (Trình bày lại)
300,300,300,C. NỘ PHẢI TRẢ,,519.434.081,441.751.791,,,519434081.0,441751791.0
310,310,310,I. Nợ ngắn hạn,,401.298.366,298.411.509,,,401298366.0,298411509.0
311,311,311,1. Phải trả người bán ngắn hạn,21.1,34.874.264,36.539.334,,211.0,34874264.0,36539334.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,21.2,45.755.699,74.724.604,,212.0,45755699.0,74724604.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,19.397.683,22.343.932,,22.0,19397683.0,22343932.0
314,314,314,4. Phải trả người lao động,,1.778.730,1.602.886,,,1778730.0,1602886.0
315,315,315,5. Chi phí phải trả ngắn hạn,23,52.175.889,40.372.673,,23.0,52175889.0,40372673.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,4.214.641,3.568.410,,24.0,4214641.0,3568410.0
319,319,319,7. Phải trả ngắn hạn khác,25,122.783.141,75.558.793,,25.0,122783141.0,75558793.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,26,116.235.201,40.594.457,,26.0,116235201.0,40594457.0
321,321,321,9. Dự phòng phải trả ngắn hạn,27,4.083.118,3.106.420,,27.0,4083118.0,3106420.0
330,330,330,II. Nợ dài hạn,,118.135.715,143.340.282,,,118135715.0,143340282.0
333,333,333,1. Chi phí phải trả dài hạn,23,579.186,488.013,,23.0,579186.0,488013.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,24,4.088.954,3.651.352,,24.0,4088954.0,3651352.0
337,337,337,3. Phải trả dài hạn khác,25,7.324.415,1.960.505,,25.0,7324415.0,1960505.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,26,97.018.190,119.804.341,,26.0,97018190.0,119804341.0
339,339,339,5. Trái phiếu hoán đổi,26.4,-,9.866.970,,264.0,,9866970.0
341,341,341,6. Thuế thu nhập hoán lại phải trả,35.3,1.202.316,1.138.987,,353.0,1202316.0,1138987.0
342,342,342,7. Dự phòng phải trả dài hạn,27,7.922.654,6.430.114,,27.0,7922654.0,6430114.0
