row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015VND > 9.825.128.649,Số phải nộp trong năm VND > 78.089.268.523,Số đã nộp/ bù trừ trong năm VND > (76.283.030.712),31/12/2015VND > 11.631.366.460,numeric__1/1/2015VND > 9.825.128.649,numeric__Số phải nộp trong năm VND > 78.089.268.523,numeric__Số đã nộp/ bù trừ trong năm VND > (76.283.030.712),numeric__31/12/2015VND > 11.631.366.460
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,35.665.520.335,43.954.151.287,(73.947.787.095),5.671.884.527,35665520335.0,43954151287.0,-73947787095.0,5671884527.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,304.300.011,4.406.867.066,(4.227.545.603),483.621.474,304300011.0,4406867066.0,-4227545603.0,483621474.0
,,,45.794.948.995,126.450.286.876,(154.458.363.410),17.786.872.461,45794948995.0,126450286876.0,-154458363410.0,17786872461.0
