row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã điều chỉnh lại,numeric__2015VND,numeric__2014VNDĐã điều chỉnh lại
Lợi nhuận thuần thuộc về các cổ đông phổ thông (**),Lợi nhuận thuần thuộc về các cổ đông phổ thông (**),Lợi nhuận thuần thuộc về các cổ đông phổ thông (**),123.458.764.551,148.275.298.290,123458764551.0,148275298290.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm,68.411.028,68.411.028,68411028.0,68411028.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.805,2.168,1805.0,2168.0
