row_label_raw,row_label_full,col_0,2015Cổ phiếu,2014Cổ phiếuĐã điều chỉnh lại,numeric__2015Cổ phiếu,numeric__2014Cổ phiếuĐã điều chỉnh lại
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,65.153.584,65.153.584,65153584.0,65153584.0
Cổ phiếu phổ thông phát hành ngày 30 tháng 11 năm2015 dưới hình thức phát hành cổ phiếu thường,Cổ phiếu phổ thông phát hành ngày 30 tháng 11 năm2015 dưới hình thức phát hành cổ phiếu thường,Cổ phiếu phổ thông phát hành ngày 30 tháng 11 năm2015 dưới hình thức phát hành cổ phiếu thường,3.257.679,3.257.679,3257679.0,3257679.0
Ảnh hưởng của việc mua lại cổ phiếu,Ảnh hưởng của việc mua lại cổ phiếu,Ảnh hưởng của việc mua lại cổ phiếu,(235),(235),-235.0,-235.0
Số lượng bình quân gia quyền của cổ phiếu phổ thôngtrong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thôngtrong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thôngtrong năm,68.411.028,68.411.028,68411028.0,68411028.0
