row_label_raw,row_label_full,col_0,1/1/2015VND,Số phải nộp trong năm VND,Số đã nộp trong năm VND,31/12/2015VND,numeric__1/1/2015VND,numeric__Số phải nộp trong năm VND,numeric__Số đã nộp trong năm VND,numeric__31/12/2015VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,-,4.616.619.515,4.616.619.515,,,4616619515.0,4616619515.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,167.355.182,(185.437.800),19.967.855,1.885.237,167355182.0,-185437800.0,19967855.0,1885237.0
Thuế khác,Thuế khác,Thuế khác,270.750.240,(18.194.570),143.705.791,396.261.461,270750240.0,-18194570.0,143705791.0,396261461.0
,,,438.105.422,(203.632.370),4.780.293.161,5.014.766.213,438105422.0,-203632370.0,4780293161.0,5014766213.0
