row_label_raw,row_label_full,col_0,1/1/2015 > Giá trị ghi số VND,1/1/2015 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2015 > Giá trị ghi số VND,31/12/2015 > Số có khả năng trả nợ VND,numeric__1/1/2015 > Giá trị ghi số VND,numeric__1/1/2015 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2015 > Giá trị ghi số VND,numeric__31/12/2015 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,48.891.324.925,48.891.324.925,428.101.309.473,(352.914.635.429),124.077.998.969,124.077.998.969,48891324925.0,48891324925.0,428101309473.0,-352914635429.0,124077998969.0,124077998969.0
Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),Vay dài hạn đến hạn trả (Thuyết minh 23(b)),1.245.200.000,1.245.200.000,1.985.800.000,(1.004.200.000),2.226.800.000,2.226.800.000,1245200000.0,1245200000.0,1985800000.0,-1004200000.0,2226800000.0,2226800000.0
,,,50.136.524.925,50.136.524.925,430.087.109.473,(353.918.835.429),126.304.798.969,126.304.798.969,50136524925.0,50136524925.0,430087109473.0,-353918835429.0,126304798969.0,126304798969.0
Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,,,,,,
,,,,,Thuyết minh,Loại tiền,Lãi suất năm,31/12/2015 VND,,,,,,
Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,,,(i),VND,8%,46.436.955.642,,,,,0.08,46436955642.0
Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,Khoản vay Ngân hàng TMCP Quân đội - Chi nhánh TP. Hồ Chí Minh 1 Vay cá nhân,,,(ii),VND,8% - 12%,77.641.043.327,,,,,,77641043327.0
,,,,,,,,124.077.998.969,,,,,,124077998969.0
,,,,,,,,48.891.324.925,,,,,,48891324925.0
