row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Nhóm 1 - Nợ đủ tiêu chuẩn,Nhóm 1 - Nợ đủ tiêu chuẩn,Nhóm 1 - Nợ đủ tiêu chuẩn,83.919.657,82.690.435,83919657.0,82690435.0
Nhóm 2 - Nợ cần chú ý,Nhóm 2 - Nợ cần chú ý,Nhóm 2 - Nợ cần chú ý,411.522,493.885,411522.0,493885.0
Nhóm 3 - Nợ dưới tiêu chuẩn,Nhóm 3 - Nợ dưới tiêu chuẩn,Nhóm 3 - Nợ dưới tiêu chuẩn,1.069.988,181.992,1069988.0,181992.0
Nhóm 4 - Nợ nghi ngờ,Nhóm 4 - Nợ nghi ngờ,Nhóm 4 - Nợ nghi ngờ,357.925,591.316,357925.0,591316.0
Nhóm 5 - Nợ có khả năng mất vốn,Nhóm 5 - Nợ có khả năng mất vốn,Nhóm 5 - Nợ có khả năng mất vốn,1.132.235,802.164,1132235.0,802164.0
,,,86.891.327,84.759.792,86891327.0,84759792.0
Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau:,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau:,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau:,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau:,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau:,,
,,,31/12/2016Triệu VND,31/12/2015Triệu VND,,
Nợ ngắn hạn,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau: > Nợ ngắn hạn,Nợ ngắn hạn,34.015.359,31.618.759,34015359.0,31618759.0
Nợ trung hạn,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau: > Nợ trung hạn,Nợ trung hạn,14.901.279,15.806.410,14901279.0,15806410.0
Nợ dài hạn,Phân tích dư nợ cho vay khách hàng theo thời hạn cho vay như sau: > Nợ dài hạn,Nợ dài hạn,37.974.689,37.334.623,37974689.0,37334623.0
,,,86.891.327,84.759.792,86891327.0,84759792.0
