row_label_raw,row_label_full,col_0,Nguyên giá,Hao mòn lũy kế,Giá trị còn lại,numeric__Nguyên giá,numeric__Hao mòn lũy kế,numeric__Giá trị còn lại
04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,185.090.978.661,36.787.768.320,148.303.210.341,185090978661.0,36787768320.0,148303210341.0
Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,31.967.268.997,1.430.450.334,30.536.818.663,31967268997.0,1430450334.0,30536818663.0
Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,168.128.901.658,8.406.445.080,159.722.456.578,168128901658.0,8406445080.0,159722456578.0
Các Căn biệt thư Sunflower,Các Căn biệt thư Sunflower,Các Căn biệt thư Sunflower,32.673.139.654,1.064.819.299,31.608.320.355,32673139654.0,1064819299.0,31608320355.0
Cộng,Cộng,Cộng,417.860.288.970,47.689.483.033,370.170.805.937,417860288970.0,47689483033.0,370170805937.0
