row_label_raw,row_label_full,Số đầu năm,Năm nay > 11.377.481.005,Năm trước > 2.156.092.975,numeric__Năm nay > 11.377.481.005,numeric__Năm trước > 2.156.092.975
Trích lập/(Hoàn nhập) dự phòng,Trích lập/(Hoàn nhập) dự phòng,Trích lập/(Hoàn nhập) dự phòng,(7.297.481.005),9.221.388.030,-7297481005.0,9221388030.0
Số cuối năm,Số cuối năm,Số cuối năm,4.080.000.000,11.377.481.005,4080000000.0,11377481005.0
