row_label_raw,row_label_full,col_0,1/1/2019 > Giá trị ghi số VND,1/1/2019 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2019 > Giá trị ghi số VND,31/12/2019 > Số có khả năng trả nợ VND,numeric__1/1/2019 > Giá trị ghi số VND,numeric__1/1/2019 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2019 > Giá trị ghi số VND,numeric__31/12/2019 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,11.186.394.038.747,11.186.394.038.747,54.502.367.067.436,(51.537.441.904.159),14.151.319.202.024,14.151.319.202.024,11186394038747.0,11186394038747.0,54502367067436.0,-51537441904159.0,14151319202024.0,14151319202024.0
Vay dài hạn đến hạn trả (Thuyết minh 21.2),Vay dài hạn đến hạn trả (Thuyết minh 21.2),Vay dài hạn đến hạn trả (Thuyết minh 21.2),308.323.354.580,308.323.354.580,2.736.320.268.363,(358.309.354.580),2.686.334.268.363,2.686.334.268.363,308323354580.0,308323354580.0,2736320268363.0,-358309354580.0,2686334268363.0,2686334268363.0
,,,11.494.717.393.327,11.494.717.393.327,57.238.687.335.799,(51.895.751.258.739),16.837.653.470.387,16.837.653.470.387,11494717393327.0,11494717393327.0,57238687335799.0,-51895751258739.0,16837653470387.0,16837653470387.0
