row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,64.677.906.575.644,56.580.423.695.083,1.0,28.0,64677906575644.0,56580423695083.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,1.019.713.901.853,743.965.315.324,2.0,28.0,1019713901853.0,743965315324.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,28,63.658.192.673.791,55.836.458.379.759,10.0,28.0,63658192673791.0,55836458379759.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,29,52.472.820.451.654,44.165.626.148.685,11.0,29.0,52472820451654.0,44165626148685.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,11.185.372.222.137,11.670.832.231.074,20.0,,11185372222137.0,11670832231074.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,471.053.832.011,294.408.270.741,21.0,30.0,471053832011.0,294408270741.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,1.181.675.710.916,772.317.161.901,22.0,31.0,1181675710916.0,772317161901.0
Trong đó: Chi phí đi vay,Trong đó: Chi phí đi vay,Trong đó: Chi phí đi vay,23,,936.710.218.359,539.861.243.640,23.0,,936710218359.0,539861243640.0
Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,24,,(1.431.313.615),-,24.0,,-1431313615.0,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,873.333.584.688,676.809.221.259,25.0,32.0,873333584688.0,676809221259.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,569.005.805.722,444.024.985.823,26.0,33.0,569005805722.0,444024985823.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + (21 - 22) + 24 - (25 + 26)),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + (21 - 22) + 24 - (25 + 26)),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + (21 - 22) + 24 - (25 + 26)),30,,9.030.979.639.207,10.072.089.132.832,30.0,,9030979639207.0,10072089132832.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,34,657.680.931.477,488.856.588.036,31.0,34.0,657680931477.0,488856588036.0
Chi phí khác,Chi phí khác,Chi phí khác,32,35,591.998.447.298,489.872.848.566,32.0,35.0,591998447298.0,489872848566.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,65.682.484.179,(1.016.260.530),40.0,,65682484179.0,-1016260530.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,9.096.662.123.386,10.071.072.872.302,50.0,,9096662123386.0,10071072872302.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,37,1.603.307.926.680,1.506.320.087.551,51.0,37.0,1603307926680.0,1506320087551.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,37,(84.894.039.523),(35.797.921.476),52.0,37.0,-84894039523.0,-35797921476.0
Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),60,,7.578.248.236.229,8.600.550.706.227,60.0,,7578248236229.0,8600550706227.0
