row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019VND > 74.350.883.643,Số phải nộp/bù trừ vớithuế được khấu trừtrong nămVND > 4.873.968.107.080,Số đã nộptrong nămVND > (4.915.884.847.428),31/12/2019VND > 32.434.143.295,numeric__1/1/2019VND > 74.350.883.643,numeric__Số phải nộp/bù trừ vớithuế được khấu trừtrong nămVND > 4.873.968.107.080,numeric__Số đã nộptrong nămVND > (4.915.884.847.428),numeric__31/12/2019VND > 32.434.143.295
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,241.999.747,65.634.931.735,(65.580.595.978),296.335.504,241999747.0,65634931735.0,-65580595978.0,296335504.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,198.446.246,250.056.568.786,(250.055.557.914),199.457.118,198446246.0,250056568786.0,-250055557914.0,199457118.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,372.463.071.710,1.604.549.422.019,(1.551.743.688.539),425.268.805.190,372463071710.0,1604549422019.0,-1551743688539.0,425268805190.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,13.619.484.328,104.763.488.972,(106.089.299.322),12.293.673.978,13619484328.0,104763488972.0,-106089299322.0,12293673978.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.536.723.610,36.112.026.242,(34.423.096.500),5.225.653.352,3536723610.0,36112026242.0,-34423096500.0,5225653352.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,17.029.601.830,124.527.370.151,(139.755.048.416),1.801.923.565,17029601830.0,124527370151.0,-139755048416.0,1801923565.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,11.912.234.575,(11.912.234.575),-,,11912234575.0,-11912234575.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,69.989.600,103.910.991.310,(103.074.588.194),906.392.716,69989600.0,103910991310.0,-103074588194.0,906392716.0
,,,481.510.200.714,7.175.435.140.870,(7.178.518.956.866),478.426.384.718,481510200714.0,7175435140870.0,-7178518956866.0,478426384718.0
