row_label_raw,row_label_full,col_0,Giá gốc và giá trị có thể thu hồi > 31/12/2019VND,Giá gốc và giá trị có thể thu hồi > 1/1/2019VND,numeric__Giá gốc và giá trị có thể thu hồi > 31/12/2019VND,numeric__Giá gốc và giá trị có thể thu hồi > 1/1/2019VND
Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,730.370.717.352,864.094.718.493,730370717352.0,864094718493.0
Các dự án khác,Các dự án khác,Các dự án khác,19.775.681.371,46.325.765.206,19775681371.0,46325765206.0
,,,750.146.398.723,910.420.483.699,750146398723.0,910420483699.0
