row_label_raw,row_label_full,col_0,31/12/2018 (VND),31/12/2018 (VND)_1,01/01/2018 (VND),01/01/2018 (VND)_1,numeric__31/12/2018 (VND),numeric__31/12/2018 (VND)_1,numeric__01/01/2018 (VND),numeric__01/01/2018 (VND)_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",2.862.160.226,-,5.793.279.829,-,2862160226.0,,5793279829.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",5.368.203.588,-,18.550.710.530,-,5368203588.0,,18550710530.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.216.487.701,-,20.987.750.645,-,1216487701.0,,20987750645.0,
Thành phẩm,Thành phẩm,Thành phẩm,201.991.704,-,445.494.808,-,201991704.0,,445494808.0,
Hàng hóa,Hàng hóa,Hàng hóa,69.012.421.430,-,2.644.616.817,-,69012421430.0,,2644616817.0,
Tổng,Tổng,Tổng,78.661.264.649,-,48.421.852.629,-,78661264649.0,,48421852629.0,
