row_label_raw,row_label_full,31/12/2018,Dưới 1 nămVND,Từ 1-5 nămVND,CộngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__CộngVND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,1.280.601.613.145,526.301.047.389,1.806.902.660.534,1280601613145.0,526301047389.0,1806902660534.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,62.810.486.678,11.359.372.612,74.169.859.290,62810486678.0,11359372612.0,74169859290.0
Các khoản vay,Các khoản vay,Các khoản vay,61.813.822.507,5.430.733.177.906,5.492.547.000.413,61813822507.0,5430733177906.0,5492547000413.0
,,,Dưới 1 nămVND,Từ 1-5 nămVND,CộngVND,,,
01/01/2018,01/01/2018,01/01/2018,Dưới 1 nămVND,Từ 1-5 nămVND,CộngVND,,,
Phải trả người bán và phải trả khác,01/01/2018 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,618.058.197.288,1.178.770.969.705,1.796.829.166.993,618058197288.0,1178770969705.0,1796829166993.0
Chi phí phải trả,01/01/2018 > Chi phí phải trả,Chi phí phải trả,140.289.088.202,3.009.079.072,143.298.167.274,140289088202.0,3009079072.0,143298167274.0
Các khoản vay,01/01/2018 > Các khoản vay,Các khoản vay,19.299.258.559,5.295.353.481.178,5.314.652.739.737,19299258559.0,5295353481178.0,5314652739737.0
