row_label_raw,row_label_full,col_0,Xây lắp và hoạt động khác,"Đầu tư, kinh doanh BDS",Dịch vụ thu phí đường bộ,Tổng,numeric__Xây lắp và hoạt động khác,"numeric__Đầu tư, kinh doanh BDS",numeric__Dịch vụ thu phí đường bộ,numeric__Tổng
DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,,,,
Tổng doanh thu,DOANH THU > Tổng doanh thu,Tổng doanh thu,263.007.195.942,1.355.915.378.432,576.443.384.462,2.195.365.958.836,263007195942.0,1355915378432.0,576443384462.0,2195365958836.0
Giảm trừ doanh thu,DOANH THU > Giảm trừ doanh thu,Giảm trừ doanh thu,(11.248.426.689),(6.462.210.826),,(17.710.637.515),-11248426689.0,-6462210826.0,,-17710637515.0
Doanh thu thuần,DOANH THU > Doanh thu thuần,Doanh thu thuần,251.758.769.253,1.349.453.167.606,576.443.384.462,2.177.655.321.321,251758769253.0,1349453167606.0,576443384462.0,2177655321321.0
KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,,,,
Kết quả bộ phận,KẾT QUẢ HOẠT ĐỘNG > Kết quả bộ phận,Kết quả bộ phận,24.002.352.690,322.346.277.488,21.177.780.572,367.526.410.750,24002352690.0,322346277488.0,21177780572.0,367526410750.0
Thuế thu nhập doanh nghiệp,KẾT QUẢ HOẠT ĐỘNG > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.094.233.500,64.895.396.546,-,69.989.630.046,5094233500.0,64895396546.0,,69989630046.0
Lợi nhuận trong năm,KẾT QUẢ HOẠT ĐỘNG > Lợi nhuận trong năm,Lợi nhuận trong năm,18.908.119.190,257.450.880.942,21.177.780.572,297.536.780.704,18908119190.0,257450880942.0,21177780572.0,297536780704.0
