row_label_raw,row_label_full,col_0,01/01/2018,Năm 2018 > Số phải nộp,Năm 2018 > Số đã nộp,31/12/2018,numeric__01/01/2018,numeric__Năm 2018 > Số phải nộp,numeric__Năm 2018 > Số đã nộp,numeric__31/12/2018
Thuế GTGT đầu ra,Thuế GTGT đầu ra,Thuế GTGT đầu ra,69.266.676.278,130.449.360.193,136.687.640.600,63.028.395.871,69266676278.0,130449360193.0,136687640600.0,63028395871.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,44.872.623.357,29.005.914.817,52.091.602.968,21.786.935.206,44872623357.0,29005914817.0,52091602968.0,21786935206.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,1.717.898.523,12.800.700.494,13.697.169.367,821.429.650,1717898523.0,12800700494.0,13697169367.0,821429650.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,3.200.000,69.480.000,63.860.000,8.820.000,3200000.0,69480000.0,63860000.0,8820000.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,-,-,,,,
Thuế khác,"Thuế nhà đất, tiền thuê đất > Thuế khác",Thuế khác,12.186.607,80.191.507,87.968.114,4.410.000,12186607.0,80191507.0,87968114.0,4410000.0
Tổng,"Thuế nhà đất, tiền thuê đất > Tổng",Tổng,115.872.584.765,172.405.647.011,202.628.241.049,85.649.990.727,115872584765.0,172405647011.0,202628241049.0,85649990727.0
