row_label_raw,row_label_full,col_0,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,18.200,13.228,18200.0,13228.0
2. Các khoản phải thu,2. Các khoản phải thu,2. Các khoản phải thu,10.522.416,11.735.761,10522416.0,11735761.0
"3. Các khoản lãi, phí phải thu","3. Các khoản lãi, phí phải thu","3. Các khoản lãi, phí phải thu",1.513.406,1.981.642,1513406.0,1981642.0
4. Tài sản có khác,4. Tài sản có khác,4. Tài sản có khác,2.212.575,2.243.344,2212575.0,2243344.0
5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,(200.000),(200.000),-200000.0,-200000.0
Tổng cộng,Tổng cộng,Tổng cộng,14.066.597,15.773.975,14066597.0,15773975.0
10.1 Chi phí xây dựng cơ bản dở dang,10.1 Chi phí xây dựng cơ bản dở dang,10.1 Chi phí xây dựng cơ bản dở dang,31/12/2022,01/01/2022,,
- Mua sắm TSCĐ khác,10.1 Chi phí xây dựng cơ bản dở dang > - Mua sắm TSCĐ khác,- Mua sắm TSCĐ khác,18.200,13.228,18200.0,13228.0
Cộng,10.1 Chi phí xây dựng cơ bản dở dang > Cộng,Cộng,18.200,13.228,18200.0,13228.0
10.2 Các khoản phải thu,10.2 Các khoản phải thu,10.2 Các khoản phải thu,31/12/2022,01/01/2022,,
- Các khoản phải thu nội bộ,10.2 Các khoản phải thu > - Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,2.580.844,3.189.229,2580844.0,3189229.0
- Các khoản phải thu bên ngoài,10.2 Các khoản phải thu > - Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,7.941.572,8.546.532,7941572.0,8546532.0
Phải thu từ hoạt động bán nợ (*),10.2 Các khoản phải thu > Phải thu từ hoạt động bán nợ (*),Phải thu từ hoạt động bán nợ (*),6.836.615,8.285.068,6836615.0,8285068.0
Phải thu các cá nhân,10.2 Các khoản phải thu > Phải thu các cá nhân,Phải thu các cá nhân,55,38.152,55.0,38152.0
Phải thu các khoản ký quỹ,10.2 Các khoản phải thu > Phải thu các khoản ký quỹ,Phải thu các khoản ký quỹ,8.015,5.147,8015.0,5147.0
Các khoản phải thu bên ngoài khác,10.2 Các khoản phải thu > Các khoản phải thu bên ngoài khác,Các khoản phải thu bên ngoài khác,1.096.887,218.165,1096887.0,218165.0
Cộng,10.2 Các khoản phải thu > Cộng,Cộng,10.522.416,11.735.761,10522416.0,11735761.0
