row_label_raw,row_label_full,23.550 VND/USD,"178,38 VND/JPY",682 VND/THB,"numeric__178,38 VND/JPY",numeric__682 VND/THB
17.392 VND/CAD,17.392 VND/CAD,17.392 VND/CAD,15.984 VND/AUD,,,
25.127 VND/EUR,25.127 VND/EUR,25.127 VND/EUR,17.544 VND/SGD,,,
28.446 VND/GBP,28.446 VND/GBP,28.446 VND/GBP,25.501 VND/CHF,,,
