row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2015Triệu VND,2014Triệu VND,numeric__Tính chất giao dịch,numeric__2015Triệu VND,numeric__2014Triệu VND
Bên liên quan khácCông ty Cổ phần Việt PhápSản Xuất Thức Ăn Gia Súc,Bên liên quan khácCông ty Cổ phần Việt PhápSản Xuất Thức Ăn Gia Súc,Bên liên quan khácCông ty Cổ phần Việt PhápSản Xuất Thức Ăn Gia Súc,Cổ tức phải thu,-,80.000,,,80000.0
Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Khoản cho vay đã nhận,2.596.819,1.035.382,,2596819.0,1035382.0
Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Khoản cho vay đã trả,1.375.112,-,,1375112.0,
Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Chi phí lãi vay đã nhận,131.393,20.042,,131393.0,20042.0
Ban quản lý chủ chốt,Ban quản lý chủ chốt,Ban quản lý chủ chốt,Thù lao trả cho ban quản lý chủ chốt (*),72.049,41.417,,72049.0,41417.0
