row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,numeric__Tập đoàn,numeric__Tập đoàn_1
,,,2015Triệu VND,2014Triệu VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.064,1.784,2064.0,1784.0
Tăng từ hợp nhất kinh doanh,Tăng từ hợp nhất kinh doanh,Tăng từ hợp nhất kinh doanh,24.864,-,24864.0,
Tăng dự phòng trong năm,Tăng dự phòng trong năm,Tăng dự phòng trong năm,3.169,501,3169.0,501.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(599),(151),-599.0,-151.0
Hoàn nhập,Hoàn nhập,Hoàn nhập,(909),(70),-909.0,-70.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.589,2.064,28589.0,2064.0
