row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,2015(phân loại lại)Triệu VND,2014(theo báo cáo trước đây)Triệu VND,2015(phân loại lại)Triệu VND,2014(theo báo cáo trước đây)Triệu VND,,,,
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,16.377.834,16.346.576,-,-,16377834.0,16346576.0,,
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,9.703.190,9.489.008,-,-,9703190.0,9489008.0,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,2.672.111,2.864.837,-,-,2672111.0,2864837.0,,
Thu nhập khác,Thu nhập khác,Thu nhập khác,305.437,405.287,8.443,67.929,305437.0,405287.0,8443.0,67929.0
Chi phí khác,Chi phí khác,Chi phí khác,68.856,158.904,1.433,60.919,68856.0,158904.0,1433.0,60919.0
