row_label_raw,row_label_full,col_0,Tập đoànTăng/(giảm)lợi nhuận trướcthuế tại ngày31/12/2015Triệu VND,Công tyGiấy lỗtrước thuệtại ngày31/12/2015Triệu VND,numeric__Tập đoànTăng/(giảm)lợi nhuận trướcthuế tại ngày31/12/2015Triệu VND,numeric__Công tyGiấy lỗtrước thuệtại ngày31/12/2015Triệu VND
USD (5% tăng lên so với VND),USD (5% tăng lên so với VND),USD (5% tăng lên so với VND),(25.570),(911),-25570.0,-911.0
EUR (6% giảm di so với VND),EUR (6% giảm di so với VND),EUR (6% giảm di so với VND),2.518,-,2518.0,
AUD (5% giảm di so với VND),AUD (5% giảm di so với VND),AUD (5% giảm di so với VND),3.840,-,3840.0,
SGD (1% giảm di so với VND),SGD (1% giảm di so với VND),SGD (1% giảm di so với VND),86,-,86.0,
THB (4% giảm di so với VND),THB (4% giảm di so với VND),THB (4% giảm di so với VND),313,-,313.0,
CNY (2% tăng lên so với VND),CNY (2% tăng lên so với VND),CNY (2% tăng lên so với VND),(24),-,-24.0,
GBP (3% tăng lên so với VND),GBP (3% tăng lên so với VND),GBP (3% tăng lên so với VND),(1),-,-1.0,
