row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,Năm đáo hạn,Tập đoàn > 31/12/2015Triệu VND,Tập đoàn > 1/1/2015Triệu VND,Công ty > 31/12/2015Triệu VND,Công ty > 1/1/2015Triệu VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__Tập đoàn > 31/12/2015Triệu VND,numeric__Tập đoàn > 1/1/2015Triệu VND,numeric__Công ty > 31/12/2015Triệu VND,numeric__Công ty > 1/1/2015Triệu VND
a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,a. Vay dài hạn,,,,,,,
Khoản vay ngân hàngcó đảm bảo,a. Vay dài hạn > Khoản vay ngân hàngcó đảm bảo,Khoản vay ngân hàngcó đảm bảo,VND,"6,9% - 9,3%Libor + 3,5% - Libor + 4,5%",2017-2020,961.867,276.637,-,-,,,,961867.0,276637.0,,
Khoản vay ngân hàngcó đảm bảo,a. Vay dài hạn > Khoản vay ngân hàngcó đảm bảo,Khoản vay ngân hàngcó đảm bảo,USD,"6,9% - 9,3%Libor + 3,5% - Libor + 4,5%",2015,-,3.738.876,-,-,,,2015.0,,3738876.0,,
,,,,,,961.867,4.015.513,-,-,,,,961867.0,4015513.0,,
b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,b. Khoản vay chuyển đổi,,,,,,,
Jade Dragon (Mauritius)LimitedCredit Suisse Ag,b. Khoản vay chuyển đổi > Jade Dragon (Mauritius)LimitedCredit Suisse Ag,Jade Dragon (Mauritius)LimitedCredit Suisse Ag,USD,"2,0% - 6,0%9,6%",20152016,-567.960,567.960,-567.960,567.960,,,20152016.0,-567960.0,567960.0,-567960.0,567960.0
Jade Dragon (Mauritius)LimitedCredit Suisse Ag,b. Khoản vay chuyển đổi > Jade Dragon (Mauritius)LimitedCredit Suisse Ag,Jade Dragon (Mauritius)LimitedCredit Suisse Ag,USD,"2,0% - 6,0%9,6%",20152016,-567.960,567.960,-567.960,567.960,,,20152016.0,-567960.0,567960.0,-567960.0,567960.0
c. Trái phiếu thường(bao gồm chi phí phát hành),b. Khoản vay chuyển đổi > c. Trái phiếu thường(bao gồm chi phí phát hành),c. Trái phiếu thường(bao gồm chi phí phát hành),VND,"8,0% - 11,0%",2016-2024,28.747.968,13.600.000,6.265.604,4.700.000,,,,28747968.0,13600000.0,6265604.0,4700000.0
d. Nợ thuê tài chính,b. Khoản vay chuyển đổi > d. Nợ thuê tài chính,d. Nợ thuê tài chính,VND,"14,0%",2018,39.452,50.804,-,-,,0.14,2018.0,39452.0,50804.0,,
