row_label_raw,row_label_full,Tiền chỉ mua tài sản cố định và tài sản dài hạn khác,21,(3.856.825),(2.708.702),(140),(1.411),numeric__21,numeric__(3.856.825),numeric__(2.708.702),numeric__(140),numeric__(1.411)
Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,Tiền thu từ thanh lý tài sản cố định và tài sản dài hạn khác,22,6.087,32.300,-,23.183,22.0,6087.0,32300.0,,23183.0
Tiền chi cho các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,Tiền chi cho các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,Tiền chi cho các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,23,(62.229.339),(26.000.830),(1.341.586),(2.061.325),23.0,-62229339.0,-26000830.0,-1341586.0,-2061325.0
Tiền thu từ các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,Tiền thu từ các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,Tiền thu từ các khoản cho vay và tiền gửi ngân hàng có kỳ hạn,24,57.373.597,24.685.669,766.183,647.042,24.0,57373597.0,24685669.0,766183.0,647042.0
Tiền chi đầu tư vào các công ty con và công ty liên kết,Tiền chi đầu tư vào các công ty con và công ty liên kết,Tiền chi đầu tư vào các công ty con và công ty liên kết,25,(3.708.222),(1.174.308),(4.638.251),-,25.0,-3708222.0,-1174308.0,-4638251.0,
Tiền thu từ đầu tư vào các công ty con và công ty liên kết,Tiền thu từ đầu tư vào các công ty con và công ty liên kết,Tiền thu từ đầu tư vào các công ty con và công ty liên kết,26,3.536.943,55.938,3.978.335,818.000,26.0,3536943.0,55938.0,3978335.0,818000.0
"Tiền thu từ tiền lãi, cổ tức và khác","Tiền thu từ tiền lãi, cổ tức và khác","Tiền thu từ tiền lãi, cổ tức và khác",27,767.707,434.094,851.006,559.159,27.0,767707.0,434094.0,851006.0,559159.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,(8.110.052),(4.675.839),(384.453),(15.352),30.0,-8110052.0,-4675839.0,-384453.0,-15352.0
